,NP1_SST (t-1),NP1_SST (t-2),NP1_SST (t-3),NP1_SST (t-4),NP1_SST (t-5),NP2_SST (t-1),NP2_SST (t-2),NP2_SST (t-3),NP2_SST (t-4),NP2_SST (t-5),N34 (t-1),N34 (t-2),N34 (t-3),N34 (t-4),N34 (t-5),EEIO (t-1),EEIO (t-2),EEIO (t-3),EEIO (t-4),EEIO (t-5),Rainfall (t-1),Rainfall (t)
1901,-0.5152555108070374,-0.009228019043803215,-0.10752193629741669,-0.36032357811927795,0.2912255525588989,-0.390564888715744,-0.1297559291124344,0.4702128767967224,1.0521438121795654,0.4587792754173279,-0.17291784286499023,0.035327162593603134,0.40970396995544434,0.35781386494636536,0.7949628829956055,0.014655073173344135,0.08557448536157608,0.25959792733192444,0.27615562081336975,0.22977030277252197,174.3880983619481,243.31563779288132
1902,0.1792663037776947,0.41636720299720764,0.11796312779188156,0.4235574007034302,0.05841018632054329,-1.5714164972305298,-0.706180214881897,-0.028316514566540718,-0.04884636402130127,-0.3896123170852661,1.3474106788635254,1.0017693042755127,1.109345555305481,0.508034884929657,0.27528196573257446,0.18927070498466492,0.06677897274494171,-0.0387195385992527,-0.19667503237724304,-0.1490446925163269,125.70959913057676,301.8969080292135
1903,0.0293892789632082,-0.02602352760732174,0.35383957624435425,0.41918379068374634,0.32409361004829407,-0.6056989431381226,0.5245548486709595,0.4930111765861511,0.3448162078857422,0.5863140225410461,0.06302151083946228,0.24355840682983398,0.5355715155601501,1.1252431869506836,1.6750963926315308,0.25070035457611084,-0.06739570200443268,-0.0020802270155400038,0.157379612326622,0.3141525685787201,138.35451520082887,301.8914151965118
1904,-0.07116767764091492,-0.021484915167093277,-0.18941952288150787,0.03732861578464508,0.21186713874340057,0.5792104601860046,0.18139585852622986,0.19009599089622498,-0.4925038814544678,-0.49158671498298645,0.15226861834526062,-0.012732785195112228,-0.37577158212661743,-1.2365825176239014,-1.3099884986877441,-0.2018662691116333,-0.30571919679641724,-0.5183048844337463,-0.6328426599502563,-0.6512681841850281,179.03017641858446,269.0941533540929
1905,0.4579242467880249,-0.2120465487241745,-0.4653278589248657,-0.08325601369142532,0.05296541005373001,-0.4576753079891205,-0.17671827971935272,-0.6873815059661865,-0.3016098439693451,-0.6287633776664734,1.4262309074401855,1.4740490913391113,1.3887698650360107,1.2569494247436523,1.2706079483032227,0.01939593441784382,-0.06221792846918106,0.01880805753171444,0.1370992809534073,-0.008127211593091488,111.663075978805,269.58157243222644
1906,0.2512628138065338,0.011959820054471493,0.10757800191640854,0.14576949179172516,0.15871018171310425,-0.9595871567726135,-0.3871893882751465,0.6829013824462891,0.4131481647491455,-0.24132633209228516,-0.24224144220352173,0.029940245673060417,0.2684054672718048,0.623855710029602,0.7667942643165588,0.46287110447883606,0.14859624207019806,0.16138900816440582,0.30975183844566345,0.6506742238998413,190.73408825997106,305.5023475553103
1907,-0.7782546877861023,-0.48208391666412354,-0.17704890668392181,0.04022703692317009,0.20453134179115295,0.38111412525177,0.5516689419746399,1.3865082263946533,1.4379312992095947,0.9104124307632446,0.09077811986207962,0.02223016321659088,-0.28733134269714355,-0.5625253319740295,-0.6851856708526611,-0.08792424947023392,-0.03931724280118942,0.02768157795071602,-0.09610950201749802,0.11431838572025299,166.73849168585892,264.2730056478723
1908,-0.04373559728264809,-0.04387626424431801,0.24275486171245575,0.2063675969839096,0.3423076272010803,-0.22752821445465088,-0.42252838611602783,-0.0669485405087471,0.49908119440078735,-0.861768901348114,-0.34122347831726074,-0.4343860447406769,-0.5462051630020142,0.0031984644010663033,0.27876901626586914,-0.10929717123508453,-0.04528467729687691,0.07674749940633774,0.010965055786073208,0.0760703906416893,138.28632404034033,344.8206259021298
1909,0.2581309974193573,0.016238953918218613,0.14765062928199768,0.08302367478609085,0.41944175958633423,0.3772764205932617,-0.3791848123073578,-0.06566552817821503,-0.8851302862167358,-0.08806908130645752,-0.484104186296463,-0.39775365591049194,-0.48744726181030273,-0.45868122577667236,-0.9842514991760254,0.18383505940437317,0.12800443172454834,0.27126190066337585,0.1262156218290329,-0.16866832971572876,222.70482969102815,315.04907698862735
1910,0.11997606605291367,0.1438797116279602,-0.009372815489768982,-0.13896268606185913,0.20736725628376007,-0.19237107038497925,1.4382911920547485,0.849715530872345,-0.07272516936063766,0.14614327251911163,-0.6171538233757019,-0.6320012211799622,-0.8443979620933533,-1.6397942304611206,-1.3879629373550415,0.06370636075735092,0.11813893914222717,0.033745575696229935,0.08028256893157959,-0.045931268483400345,222.79963286014336,293.1185700315523
1911,0.16870100796222687,-0.1288103610277176,0.24470335245132446,0.8266792893409729,0.5988609194755554,0.28471753001213074,0.11958154290914536,0.9284452199935913,0.5333602428436279,0.45093438029289246,0.2922968566417694,-0.22771112620830536,-0.4304195046424866,-0.682717502117157,-0.7883315086364746,0.15087440609931946,0.09461367875337601,0.042871881276369095,0.5295515656471252,0.13300052285194397,206.3587271734173,207.8376175701573
1912,0.34646233916282654,0.4466778635978699,0.6583511233329773,1.0627261400222778,0.7081923484802246,0.09212029725313187,0.5895065069198608,0.9432466626167297,1.2088353633880615,1.1048271656036377,0.10655750334262848,0.7867639064788818,0.9990283846855164,1.3688169717788696,1.4396780729293823,0.29658856987953186,0.3146413266658783,0.34362339973449707,0.10200106352567673,0.25013694167137146,115.72563615989729,358.44368889214235
1913,0.4108705520629883,0.09380350261926651,0.5683310627937317,0.4534158408641815,0.6346235275268555,-0.3400704860687256,-0.2944319248199463,0.23904728889465332,0.14838923513889313,-0.13882826268672943,0.3548829257488251,0.40233418345451355,0.15602119266986847,-0.14776764810085297,-0.13812805712223053,-0.16116708517074585,-0.08916449546813965,-0.16783253848552704,-0.0983458161354065,0.17501619458198547,236.32438946105896,290.91512950314115
1914,0.1257791817188263,0.31734466552734375,0.33131179213523865,0.6025304198265076,0.21963298320770264,0.7431936860084534,0.1276380717754364,0.10514957457780838,0.028380047529935837,0.4342593252658844,0.5725753903388977,0.9677126407623291,0.5779196619987488,0.8998600244522095,1.0260366201400757,0.29167312383651733,0.1342262625694275,0.20330776274204254,0.35182422399520874,0.44826510548591614,186.37180230757534,370.7624834120732
1915,0.47797322273254395,-0.36999067664146423,-0.10924023389816284,0.12931354343891144,0.3854273855686188,-1.069223165512085,-0.5002266764640808,0.0365290567278862,1.1739716529846191,1.4648698568344116,0.8492879867553711,1.2901252508163452,1.1962699890136719,0.7813235521316528,1.438585877418518,0.486904501914978,0.5545247793197632,0.5547096729278564,0.32718610763549805,0.4470670223236084,161.98983045121037,241.2960209622593
1916,0.9147635102272034,0.7435268759727478,0.29555630683898926,0.02911350503563881,0.7321794629096985,0.03534357622265816,-0.4329868257045746,0.0014316062442958355,1.169556736946106,1.1017827987670898,-0.825092077255249,-0.2716505825519562,-0.9822508692741394,-0.08200544863939285,-0.48100608587265015,0.1749514490365982,0.08404288440942764,0.044587261974811554,-0.009992523118853569,-0.052600886672735214,258.74386364020296,275.02226977271494
1917,-0.09968100488185883,-0.29186931252479553,-0.14493775367736816,-0.34703460335731506,-0.392455518245697,-0.27062681317329407,0.07280922681093216,0.37356090545654297,1.1010944843292236,1.0295875072479248,-0.8248690366744995,-0.5770407319068909,-0.6389541029930115,-1.283694863319397,-1.602597951889038,0.6692999005317688,-0.056256674230098724,-0.41121309995651245,-0.8516212701797485,-0.23804086446762085,257.08975218059675,314.17734581909167
1918,-0.3045841157436371,-0.38312360644340515,-0.2956984341144562,-0.5960553288459778,-0.8239265084266663,-0.11432948708534241,0.6579734683036804,1.0007400512695312,0.49640119075775146,0.3135836720466614,0.6226070523262024,0.35598888993263245,-0.4368687868118286,-0.6573488712310791,-0.27262696623802185,0.0027704560197889805,0.3320106863975525,-0.07971902191638947,-0.5751441121101379,-0.486805260181427,231.9380592266413,206.54147197555403
1919,0.2886619567871094,0.3286965787410736,0.6829186677932739,0.9486154317855835,0.6423271894454956,0.3296155035495758,0.6314655542373657,0.2550702393054962,-0.026580553501844406,0.049816470593214035,-0.3425292670726776,-0.07768068462610245,-0.45319321751594543,1.2710920572280884,1.2560126781463623,0.2845616042613983,0.38250401616096497,0.3116091787815094,0.2773379385471344,0.5687902569770813,202.60365225323642,345.9338555128227
1920,-0.09941984713077545,-0.04423416405916214,0.29959729313850403,0.3628924787044525,0.22628524899482727,-0.22681878507137299,-0.06918645650148392,0.2882211208343506,0.2814296782016754,0.2753397822380066,0.41273045539855957,0.02762102521955967,0.26670917868614197,0.6870532631874084,1.046202301979065,0.16094224154949188,-0.039859283715486526,-0.045549988746643066,0.09838850051164627,0.16900968551635742,194.69169824707612,315.2960217130565
1921,-0.23366758227348328,0.26771700382232666,0.4784344434738159,0.25810086727142334,0.43460771441459656,0.12339822202920914,0.17138317227363586,0.4995962083339691,0.6058080196380615,0.7225642800331116,-0.5774443745613098,-0.41886085271835327,-1.4823447465896606,-1.9776921272277832,-1.1937470436096191,-0.09964045882225037,-0.1668040156364441,-0.0879988819360733,-0.3815475106239319,-0.19047874212265015,198.64291144158705,336.0749888788157
1922,0.3787265717983246,0.2168044149875641,0.2427731454372406,0.38537293672561646,0.7767040729522705,-0.0031423757318407297,0.3052445948123932,0.4891316592693329,0.48293542861938477,-0.04657945781946182,-0.49086540937423706,-0.09484194964170456,-0.5940538048744202,0.06079121306538582,-0.47853970527648926,0.14929133653640747,-0.14162620902061462,-0.16539210081100464,-0.11572178453207016,0.07109302282333374,224.40952986953022,339.95243999722203
1923,0.2553384304046631,0.3183740973472595,-0.19216886162757874,-0.12713855504989624,0.09079380333423615,-0.08128438889980316,-0.6538617014884949,0.062107764184474945,0.29700547456741333,0.05151364579796791,0.32320675253868103,0.253854900598526,-0.0043591042049229145,0.043199483305215836,-0.8466314077377319,-0.22564803063869476,-0.006923628970980644,0.16738413274288177,0.005920082796365023,-0.09974253177642822,107.20421872976367,359.9966709649809
1924,0.04965906962752342,0.616324245929718,0.5818009376525879,0.22119282186031342,0.6052995324134827,-0.07391083240509033,0.4280896484851837,0.6888363361358643,0.27517008781433105,1.0207346677780151,-0.589902400970459,-0.050000905990600586,0.15436124801635742,0.5668067336082458,0.6416255831718445,0.012045372277498245,0.025998231023550034,0.12221524119377136,0.2857603132724762,0.38449862599372864,160.79240268259858,357.5668372853424
1925,0.16707120835781097,-0.03667110204696655,-0.4903896450996399,-0.30053165555000305,-0.049834974110126495,0.07877668738365173,0.2590353786945343,0.29742708802223206,0.2935132682323456,0.42932334542274475,-0.24275587499141693,-0.21770812571048737,-0.2557027041912079,-0.3228735625743866,-1.2939261198043823,-0.3372304439544678,-0.14321859180927277,-0.4000190496444702,-0.4215003252029419,-0.5568468570709229,226.87486274487722,306.11340191866236
1926,-0.8914807438850403,-0.6129390001296997,-0.749825656414032,-0.2936387062072754,-0.1951379030942917,-0.1994130164384842,-1.112111210823059,-0.4234771430492401,-0.20602107048034668,-0.10440421849489212,0.4560369849205017,0.7771527171134949,1.1366809606552124,1.4031124114990234,1.2743054628372192,0.193319171667099,0.17171266674995422,0.08718913048505783,0.29158681631088257,0.16352887451648712,101.66617301747293,356.22525944737566
1927,-0.4325205683708191,-0.5139797329902649,-0.5813958644866943,-0.3843127191066742,-0.270339697599411,0.10673815757036209,-0.015827128663659096,-0.07290435582399368,-0.38806647062301636,-0.41420531272888184,-0.11543195694684982,-0.4167481064796448,-0.5380875468254089,-0.26227226853370667,-0.267671138048172,-0.17987652122974396,-0.191398486495018,-0.03635186702013016,-0.08281482756137848,0.32992643117904663,192.55003406742534,358.5143742011048
1928,-0.28530609607696533,-0.16017527878284454,-0.315682977437973,-0.20792341232299805,0.12724047899246216,-0.6635669469833374,0.049645356833934784,-0.4465288519859314,-0.6406105160713196,-0.2682555019855499,-0.21007269620895386,0.026007069274783134,-0.07155731320381165,-0.015245378948748112,0.21762654185295105,0.18942411243915558,0.020376496016979218,-0.1488032191991806,0.04937222599983215,0.32770243287086487,186.45038825602938,324.275104126194
