,NP1_SST (t-1),NP1_SST (t-2),NP1_SST (t-3),NP1_SST (t-4),NP1_SST (t-5),NP2_SST (t-1),NP2_SST (t-2),NP2_SST (t-3),NP2_SST (t-4),NP2_SST (t-5),N34 (t-1),N34 (t-2),N34 (t-3),N34 (t-4),N34 (t-5),EEIO (t-1),EEIO (t-2),EEIO (t-3),EEIO (t-4),EEIO (t-5),Rainfall (t)
1911,-0.1288103610277176,0.24470335245132446,0.8266792893409729,0.5988609194755554,0.31439223885536194,0.11958154290914536,0.9284452199935913,0.5333602428436279,0.45093438029289246,0.4313640296459198,-0.22771112620830536,-0.4304195046424866,-0.682717502117157,-0.7883315086364746,-0.8699952363967896,0.09461367875337601,0.042871881276369095,0.5295515656471252,0.13300052285194397,0.04563051462173462,206.3587271734173
1912,0.4466778635978699,0.6583511233329773,1.0627261400222778,0.7081923484802246,0.37911105155944824,0.5895065069198608,0.9432466626167297,1.2088353633880615,1.1048271656036377,0.8937820792198181,0.7867639064788818,0.9990283846855164,1.3688169717788696,1.4396780729293823,1.6153690814971924,0.3146413266658783,0.34362339973449707,0.10200106352567673,0.25013694167137146,0.11047674715518951,115.72563615989729
1913,0.09380350261926651,0.5683310627937317,0.4534158408641815,0.6346235275268555,0.36569806933403015,-0.2944319248199463,0.23904728889465332,0.14838923513889313,-0.13882826268672943,0.06684347987174988,0.40233418345451355,0.15602119266986847,-0.14776764810085297,-0.13812805712223053,-0.19172053039073944,-0.08916449546813965,-0.16783253848552704,-0.0983458161354065,0.17501619458198547,0.010468021035194397,236.32438946105896
1914,0.31734466552734375,0.33131179213523865,0.6025304198265076,0.21963298320770264,0.06462514400482178,0.1276380717754364,0.10514957457780838,0.028380047529935837,0.4342593252658844,0.17259949445724487,0.9677126407623291,0.5779196619987488,0.8998600244522095,1.0260366201400757,1.490330457687378,0.1342262625694275,0.20330776274204254,0.35182422399520874,0.44826510548591614,0.2817688286304474,186.37180230757534
1915,-0.36999067664146423,-0.10924023389816284,0.12931354343891144,0.3854273855686188,0.8490663170814514,-0.5002266764640808,0.0365290567278862,1.1739716529846191,1.4648698568344116,1.355893850326538,1.2901252508163452,1.1962699890136719,0.7813235521316528,1.438585877418518,1.6655060052871704,0.5545247793197632,0.5547096729278564,0.32718610763549805,0.4470670223236084,0.21366100013256073,161.98983045121037
1916,0.7435268759727478,0.29555630683898926,0.02911350503563881,0.7321794629096985,0.6219440698623657,-0.4329868257045746,0.0014316062442958355,1.169556736946106,1.1017827987670898,1.0349947214126587,-0.2716505825519562,-0.9822508692741394,-0.08200544863939285,-0.48100608587265015,-0.25499171018600464,0.08404288440942764,0.044587261974811554,-0.009992523118853569,-0.052600886672735214,0.03803287446498871,258.74386364020296
1917,-0.29186931252479553,-0.14493775367736816,-0.34703460335731506,-0.392455518245697,-0.3362646698951721,0.07280922681093216,0.37356090545654297,1.1010944843292236,1.0295875072479248,0.8986020684242249,-0.5770407319068909,-0.6389541029930115,-1.283694863319397,-1.602597951889038,-2.2101075649261475,-0.056256674230098724,-0.41121309995651245,-0.8516212701797485,-0.23804086446762085,-0.07205022126436234,257.08975218059675
1918,-0.38312360644340515,-0.2956984341144562,-0.5960553288459778,-0.8239265084266663,-1.0587753057479858,0.6579734683036804,1.0007400512695312,0.49640119075775146,0.3135836720466614,0.8034085035324097,0.35598888993263245,-0.4368687868118286,-0.6573488712310791,-0.27262696623802185,-0.5580741763114929,0.3320106863975525,-0.07971902191638947,-0.5751441121101379,-0.486805260181427,-0.22618526220321655,231.9380592266413
1919,0.3286965787410736,0.6829186677932739,0.9486154317855835,0.6423271894454956,0.6240649223327637,0.6314655542373657,0.2550702393054962,-0.026580553501844406,0.049816470593214035,-0.00788368470966816,-0.07768068462610245,-0.45319321751594543,1.2710920572280884,1.2560126781463623,1.7784456014633179,0.38250401616096497,0.3116091787815094,0.2773379385471344,0.5687902569770813,0.49450621008872986,202.60365225323642
1920,-0.04423416405916214,0.29959729313850403,0.3628924787044525,0.22628524899482727,0.19232924282550812,-0.06918645650148392,0.2882211208343506,0.2814296782016754,0.2753397822380066,0.5323688983917236,0.02762102521955967,0.26670917868614197,0.6870532631874084,1.046202301979065,0.9139078259468079,-0.039859283715486526,-0.045549988746643066,0.09838850051164627,0.16900968551635742,0.13096699118614197,194.69169824707612
1921,0.26771700382232666,0.4784344434738159,0.25810086727142334,0.43460771441459656,0.6035429835319519,0.17138317227363586,0.4995962083339691,0.6058080196380615,0.7225642800331116,0.825614869594574,-0.41886085271835327,-1.4823447465896606,-1.9776921272277832,-1.1937470436096191,-0.2400297373533249,-0.1668040156364441,-0.0879988819360733,-0.3815475106239319,-0.19047874212265015,0.17419835925102234,198.64291144158705
1922,0.2168044149875641,0.2427731454372406,0.38537293672561646,0.7767040729522705,0.25949612259864807,0.3052445948123932,0.4891316592693329,0.48293542861938477,-0.04657945781946182,-0.03503289446234703,-0.09484194964170456,-0.5940538048744202,0.06079121306538582,-0.47853970527648926,0.5956184267997742,-0.14162620902061462,-0.16539210081100464,-0.11572178453207016,0.07109302282333374,0.23424293100833893,224.40952986953022
1923,0.3183740973472595,-0.19216886162757874,-0.12713855504989624,0.09079380333423615,0.015148894861340523,-0.6538617014884949,0.062107764184474945,0.29700547456741333,0.05151364579796791,-0.013757778331637383,0.253854900598526,-0.0043591042049229145,0.043199483305215836,-0.8466314077377319,-0.7303658127784729,-0.006923628970980644,0.16738413274288177,0.005920082796365023,-0.09974253177642822,-0.35065239667892456,107.20421872976367
1924,0.616324245929718,0.5818009376525879,0.22119282186031342,0.6052995324134827,0.4912055730819702,0.4280896484851837,0.6888363361358643,0.27517008781433105,1.0207346677780151,0.7218417525291443,-0.050000905990600586,0.15436124801635742,0.5668067336082458,0.6416255831718445,0.9225037693977356,0.025998231023550034,0.12221524119377136,0.2857603132724762,0.38449862599372864,0.28079912066459656,160.79240268259858
1925,-0.03667110204696655,-0.4903896450996399,-0.30053165555000305,-0.049834974110126495,0.23477715253829956,0.2590353786945343,0.29742708802223206,0.2935132682323456,0.42932334542274475,0.4542616605758667,-0.21770812571048737,-0.2557027041912079,-0.3228735625743866,-1.2939261198043823,-1.3444335460662842,-0.14321859180927277,-0.4000190496444702,-0.4215003252029419,-0.5568468570709229,-0.35118553042411804,226.87486274487722
1926,-0.6129390001296997,-0.749825656414032,-0.2936387062072754,-0.1951379030942917,-0.4169750213623047,-1.112111210823059,-0.4234771430492401,-0.20602107048034668,-0.10440421849489212,0.14710630476474762,0.7771527171134949,1.1366809606552124,1.4031124114990234,1.2743054628372192,1.651025652885437,0.17171266674995422,0.08718913048505783,0.29158681631088257,0.16352887451648712,0.12697535753250122,101.66617301747293
1927,-0.5139797329902649,-0.5813958644866943,-0.3843127191066742,-0.270339697599411,-0.1825774610042572,-0.015827128663659096,-0.07290435582399368,-0.38806647062301636,-0.41420531272888184,-0.11376287043094635,-0.4167481064796448,-0.5380875468254089,-0.26227226853370667,-0.267671138048172,-0.42540881037712097,-0.191398486495018,-0.03635186702013016,-0.08281482756137848,0.32992643117904663,-0.0838099792599678,192.55003406742534
1928,-0.16017527878284454,-0.315682977437973,-0.20792341232299805,0.12724047899246216,0.19454194605350494,0.049645356833934784,-0.4465288519859314,-0.6406105160713196,-0.2682555019855499,-0.13390208780765533,0.026007069274783134,-0.07155731320381165,-0.015245378948748112,0.21762654185295105,0.4065695106983185,0.020376496016979218,-0.1488032191991806,0.04937222599983215,0.32770243287086487,0.10034530609846115,186.45038825602938
1929,-0.37933290004730225,-0.4016302227973938,-0.3570011854171753,-0.2309342622756958,-0.39884665608406067,-0.46595802903175354,-0.23877574503421783,-0.3732396364212036,-0.36405956745147705,-0.2012740671634674,-0.1768869161605835,-0.26120612025260925,-0.21028947830200195,-0.4234824478626251,-0.3465125858783722,-0.16410653293132782,-0.12890154123306274,-0.309747576713562,-0.1667785942554474,0.03994813188910484,202.0343602362759
1930,0.5743809342384338,0.6929129958152771,0.5007316470146179,0.3163816034793854,0.43723103404045105,-0.22356297075748444,0.2013857513666153,0.1693332940340042,-0.19418658316135406,-0.06497429311275482,0.4431678354740143,0.3851318955421448,0.45505431294441223,0.6027554869651794,0.5587196350097656,-0.009300187230110168,0.16460777819156647,0.16029220819473267,0.19081418216228485,0.2611880302429199,212.6608292180259
1931,-0.12596094608306885,0.2040613740682602,0.618463397026062,0.6573208570480347,0.5322535037994385,-0.5179083347320557,-0.2982255518436432,0.02262372151017189,-0.17100803554058075,-0.03405832499265671,0.7218649983406067,0.8051193356513977,0.9123337864875793,1.392685055732727,1.4962106943130493,0.08037667721509933,0.22846756875514984,0.45724624395370483,0.5180217027664185,0.33745822310447693,145.41819594682102
1932,-0.09823880344629288,-0.692540168762207,-0.7088994979858398,-0.2507222592830658,-0.10487684607505798,-0.17010557651519775,-0.19369547069072723,0.20472592115402222,0.6573079228401184,0.338947594165802,0.3899078071117401,0.30274122953414917,0.07878164947032928,-0.36460602283477783,-0.6389272809028625,-0.20593859255313873,-0.16138288378715515,0.08370497077703476,-0.040954384952783585,0.012819593772292137,150.9483920738334
1933,0.157095268368721,0.04581637308001518,-0.37529268860816956,-0.10705793648958206,-0.29116469621658325,-0.3088332414627075,0.0846361294388771,0.6931734681129456,0.384560227394104,0.547645092010498,-0.5878207683563232,-0.4922420084476471,-0.5350729823112488,-0.5853584408760071,-0.4803367555141449,-0.24159453809261322,-0.4136766195297241,-0.3211500942707062,-0.08633609861135483,0.07657322287559509,220.931859518326
1934,-0.8062142729759216,-0.8927637934684753,-1.1847045421600342,-1.036858320236206,-0.9584304094314575,-0.36406370997428894,-0.37929797172546387,-0.18339982628822327,-0.09522787481546402,-0.17725400626659393,-0.2779849171638489,-0.7022422552108765,-0.846899151802063,-0.821381151676178,-1.1213487386703491,-0.5990623235702515,-0.6859843134880066,-0.7062091827392578,-0.600011944770813,-0.39963117241859436,248.56785048623507
1935,-0.28842654824256897,-0.12340319901704788,-0.09109003096818924,-0.19930705428123474,-0.07900319248437881,-0.778901219367981,-0.13116757571697235,0.1461467742919922,0.01601100154221058,-0.30444949865341187,-0.36513495445251465,-0.5284461975097656,-0.2454020231962204,-0.2718971371650696,-0.31748467683792114,-0.34997546672821045,-0.12139933556318283,-0.4566698372364044,-0.03835027292370796,-0.0443667471408844,164.9609604198458
1936,-0.42063429951667786,-0.8899219036102295,-1.0618308782577515,-0.7826029062271118,-1.0140972137451172,-0.7239664793014526,-0.6716978549957275,-0.3580132722854614,-0.4879184663295746,-0.7196330428123474,-0.0032963224221020937,0.015652313828468323,-0.1912292093038559,-0.12646262347698212,-0.21052150428295135,-0.3255596160888672,-0.12153034657239914,0.024298932403326035,0.16671809554100037,-0.14836332201957703,278.10497271790484
1937,0.3400796055793762,0.03714646399021149,0.22393980622291565,0.2581099569797516,0.09292948246002197,0.0702296644449234,0.27769163250923157,0.21497955918312073,0.5543584823608398,-0.2688804566860199,-0.1855396032333374,-0.27961722016334534,-0.06088307872414589,-0.1658603698015213,-0.6346330046653748,-0.25656449794769287,0.02718266099691391,0.05539068579673767,0.3690696656703949,0.06928449124097824,176.19387462061275
1938,0.24553605914115906,-0.20471560955047607,0.01962878927588463,-0.33650514483451843,-0.3711525499820709,0.24422195553779602,0.42487582564353943,0.4995173513889313,0.34934207797050476,-0.4891575574874878,-0.7913532853126526,-0.9390482306480408,-0.7118191719055176,-0.8868009448051453,-0.6909430623054504,-0.18445540964603424,-0.07913833856582642,0.09023433923721313,0.21359314024448395,0.10239535570144653,304.76202917973524
1939,-0.4895145297050476,-0.6404845118522644,-0.5403463840484619,-0.6602981686592102,-0.8030271530151367,0.22508026659488678,-0.38192495703697205,0.001053433632478118,-0.47890010476112366,-0.8347494602203369,0.2498074471950531,-0.08529239892959595,-0.295108824968338,-1.244386076927185,-1.352064847946167,-0.20589441061019897,-0.18202649056911469,-0.3260716497898102,-0.24016223847866058,-0.16889169812202454,192.5623996981795
1940,-0.5859956741333008,-1.2975507974624634,-0.7942497134208679,-1.017510175704956,-0.8075374364852905,-0.2839483618736267,-1.0620512962341309,-0.6698970198631287,-0.5546144247055054,-0.2456827610731125,0.789439857006073,0.6593195199966431,1.3354700803756714,1.0888179540634155,1.1091279983520508,0.5389419794082642,0.8258076310157776,0.4205326735973358,-0.26643645763397217,-0.18539714813232422,188.8096222175923
1941,0.6253886222839355,0.13708625733852386,0.1944778859615326,0.07043895870447159,0.1276244819164276,-0.7144067287445068,-0.5297390222549438,-0.5097368359565735,-0.72528076171875,-0.6245534420013428,1.3106199502944946,1.2654380798339844,1.7512445449829102,2.337282657623291,2.21348237991333,-0.11255215108394623,0.2825736701488495,0.30429551005363464,0.5591960549354553,0.5281193256378174,186.20262516259453
1942,0.543239414691925,0.4131459593772888,0.6303406357765198,0.08202153444290161,-0.3828502595424652,0.3480960726737976,0.6690016984939575,0.8803505897521973,0.7080739736557007,-0.17149759829044342,0.20817191898822784,0.5872617363929749,0.5853092670440674,0.5387715697288513,0.8558435440063477,0.4663875102996826,0.5189803838729858,0.6114072203636169,0.5971669554710388,0.5514553189277649,222.75255787239075
1943,0.047529436647892,-1.5093046426773071,-0.5484166741371155,-0.5774002075195312,-0.43843919038772583,0.6178277134895325,0.6342079043388367,1.2535011768341064,1.7795507907867432,2.2297565937042236,-0.2605396807193756,-0.7025349736213684,-1.1421664953231812,-1.7810487747192383,-1.8556894063949585,-0.22382523119449615,-0.4211830794811249,-0.15219242870807648,-0.09757161140441895,-0.03157670050859451,180.10870042626513
1944,0.17494426667690277,-0.07449176907539368,-0.25712841749191284,0.23417076468467712,-0.20237061381340027,1.1309854984283447,0.3307628035545349,0.466547429561615,-0.5266713500022888,-1.0754072666168213,0.35794565081596375,0.6851877570152283,0.6047032475471497,0.10044090449810028,-0.28383198380470276,-0.2940070927143097,0.07763155549764633,0.23935562372207642,0.22861835360527039,0.29768410325050354,158.28328331146636
1945,-0.09436587989330292,0.17454473674297333,0.6015224456787109,0.7396131157875061,0.7103062272071838,-0.25822678208351135,0.10000841319561005,0.16539324820041656,-0.058532800525426865,-0.3485454022884369,-0.005402205046266317,-0.6543995141983032,-0.704570472240448,-0.581892728805542,-0.5188141465187073,0.15006941556930542,0.31650641560554504,0.2261536568403244,0.6200450658798218,0.7983357906341553,162.4296324659748
1946,0.7332978248596191,0.6504791975021362,0.6711522936820984,0.38897988200187683,0.30188849568367004,-0.6863206624984741,-1.3491055965423584,-1.1288766860961914,-1.0055290460586548,0.45551374554634094,0.1215226873755455,-0.18311123549938202,-0.5605679750442505,-0.9482280611991882,0.059806037694215775,-0.12777158617973328,0.14818191528320312,-0.015789180994033813,0.04088004305958748,-0.128467857837677,220.32686709199334
1947,-0.6809145212173462,-0.699171781539917,-0.45286455750465393,-0.24429284036159515,-0.09748581051826477,0.5942564010620117,-0.030324727296829224,-0.7639609575271606,-0.5685343742370605,-0.35403087735176086,0.5366688966751099,0.15569058060646057,0.21820056438446045,0.18968845903873444,0.10973887890577316,-0.28323471546173096,-0.3996410369873047,-0.35877227783203125,-0.211530402302742,-0.014985003508627415,124.68571814695731
1948,-0.09202626347541809,0.07181572169065475,-0.2748546898365021,-0.37109118700027466,-0.5024108290672302,0.7996045351028442,-0.2628462612628937,-0.431079626083374,-0.1764887571334839,-0.3778831362724304,0.5966459512710571,0.44593703746795654,-0.47351574897766113,0.6661967635154724,0.5530833005905151,-0.30174821615219116,-0.2709665596485138,-0.1964450627565384,-0.16030815243721008,-0.19376587867736816,187.75960222761546
1949,0.030175184831023216,-0.03299138695001602,-0.07724712044000626,0.4615907073020935,0.365252822637558,0.19741347432136536,0.21558667719364166,0.2912043333053589,1.0686466693878174,0.5303720831871033,-0.5697543621063232,-0.005640800576657057,-0.10795456916093826,-0.4105275273323059,-0.26035362482070923,-0.24318334460258484,-0.35894083976745605,-0.21155531704425812,-0.40846002101898193,-0.1645292192697525,170.77134281965664
1950,0.32789474725723267,0.24454139173030853,0.7129135727882385,0.802800714969635,0.5373084545135498,1.2743555307388306,0.6183736324310303,0.5565103888511658,0.8916076421737671,0.49145519733428955,-1.2728191614151,-1.074602723121643,-1.0130281448364258,-1.3357012271881104,-1.659575343132019,-0.2577705979347229,-0.18955007195472717,0.009101937524974346,0.09704592078924179,-0.16893349587917328,160.8335088321912
1951,-0.16433249413967133,-0.10787948966026306,0.07492326945066452,0.14381064474582672,0.055615056306123734,0.2614271640777588,0.31408122181892395,0.9745984673500061,0.8615372776985168,0.9087000489234924,0.4554413855075836,0.2244163453578949,0.014345732517540455,-0.6846452951431274,-0.9695208668708801,-0.2335134595632553,-0.4220016896724701,-0.31729811429977417,-0.5599558353424072,-0.3922477066516876,154.82770892341307
1952,0.5689757466316223,0.34539932012557983,0.4079281985759735,0.4235534369945526,0.26489004492759705,1.1653677225112915,0.7355835437774658,0.3304024338722229,0.6948176622390747,0.8163753151893616,0.31490424275398254,0.43521395325660706,0.283612996339798,0.3375113606452942,0.4449510872364044,-0.25067755579948425,-0.34112846851348877,-0.11024855077266693,-0.1611422300338745,-0.21120484173297882,170.52082054631762
1953,-0.4447374641895294,-0.23697607219219208,0.45290976762771606,0.34044820070266724,0.3978855609893799,-0.052771419286727905,0.19976772367954254,0.4983522593975067,0.12188521772623062,0.2779622972011566,0.7933444976806641,0.6530562043190002,0.6628273725509644,0.580981969833374,0.5031660199165344,-0.2323583960533142,0.01210376713424921,-0.21180947124958038,-0.41774725914001465,-0.4050171375274658,180.28931972137914
1954,0.9390003681182861,0.4497418701648712,0.2152654081583023,0.4682089686393738,0.881618082523346,0.5846936702728271,0.6051342487335205,0.7589980363845825,0.47582003474235535,0.5765432119369507,-0.3735658824443817,-0.7350277304649353,-0.002892165444791317,0.6044571995735168,0.7362969517707825,-0.24187949299812317,-0.35250404477119446,-0.22104862332344055,-0.07353779673576355,0.004042746964842081,175.0403572293329
1955,0.09801295399665833,0.5303903222084045,0.6145071387290955,0.17397989332675934,-0.196665957570076,0.8273077607154846,1.3378270864486694,0.8392689228057861,0.8979121446609497,-0.11020495742559433,-0.8381703495979309,-0.7800304293632507,-0.6884164214134216,-0.6130739450454712,-0.6257928609848022,-0.5192744731903076,-0.40919291973114014,-0.31248238682746887,-0.10881873965263367,0.24039326608181,192.27965696073517
1956,0.5296218991279602,0.18441537022590637,-0.42890647053718567,-0.22317300736904144,-0.23897859454154968,1.5028648376464844,1.4050928354263306,1.6218205690383911,1.373354196548462,1.5900639295578003,-0.3675960898399353,-0.5378190279006958,-0.456640362739563,-0.6611449122428894,-0.9072828888893127,-0.38201189041137695,-0.12020879238843918,-0.15484751760959625,-0.5489004850387573,-0.44954442977905273,222.41064480345068
1957,-0.18356481194496155,-0.5430377721786499,-0.5945147275924683,-0.37093040347099304,-0.17176015675067902,-0.2048977166414261,0.07200485467910767,-0.03915904834866524,0.23762083053588867,0.08378949016332626,1.034664273262024,0.828420102596283,0.528945803642273,0.09763038158416748,-0.21715830266475677,0.14492560923099518,0.14792071282863617,-0.046490903943777084,-0.14685490727424622,0.16132168471813202,170.18451593285621
1958,0.059566739946603775,0.21905598044395447,0.13139434158802032,0.16561314463615417,0.1982826590538025,-0.18234702944755554,0.13234944641590118,0.13110560178756714,-0.25455212593078613,-0.22097374498844147,0.7947298884391785,0.8702265024185181,1.3328361511230469,1.792018175125122,2.0547332763671875,0.20066550374031067,0.20510032773017883,-0.053451817482709885,0.25416234135627747,0.4098850190639496,149.4353816959384
1959,0.49518492817878723,0.06902170181274414,0.37381279468536377,0.43674972653388977,-0.30940207839012146,0.2896530330181122,0.527367889881134,0.12947343289852142,0.2126520574092865,0.24105486273765564,0.1805376559495926,0.466942697763443,0.530454695224762,0.728023886680603,0.802760660648346,0.34606078267097473,0.1354166865348816,0.2670213282108307,0.2770039439201355,0.07115963101387024,191.40867959164137
1960,0.16912420094013214,0.1970532387495041,0.7658787369728088,0.2261742800474167,0.35682815313339233,-0.3140659034252167,0.04935573413968086,-0.02720797248184681,-0.11552167683839798,-0.22566165030002594,0.15819457173347473,0.0717221200466156,0.04345344007015228,-0.16502565145492554,-0.009348204359412193,0.31929245591163635,0.3264526128768921,0.05034736543893814,-0.13732096552848816,0.037061747163534164,173.9821497953139
1961,0.4597781002521515,0.03569478169083595,-0.1477321982383728,-0.43666890263557434,-0.4553948938846588,0.6322329640388489,0.21619369089603424,-0.12579597532749176,-0.07037296146154404,0.017098210752010345,0.22170208394527435,-0.0534452423453331,-0.008710413239896297,0.09581246227025986,-0.045827753841876984,-0.27206888794898987,-0.12338848412036896,-0.3253535032272339,-0.2878037095069885,0.026958586648106575,204.48737252870393
1962,0.08548630774021149,-0.5284361839294434,-0.3538064658641815,-0.5628577470779419,-0.1665838658809662,0.5960900783538818,0.7170403599739075,0.3064059317111969,0.16973060369491577,-0.10884913802146912,-0.4805704951286316,-0.294272780418396,-0.14784836769104004,-0.27207767963409424,-0.3199668824672699,-0.1374986320734024,-0.12365952134132385,-0.21905237436294556,-0.5055180788040161,-0.5644177198410034,152.9366796366892
1963,-0.026882601901888847,-1.0743130445480347,-1.2821166515350342,-1.3633943796157837,-1.0928736925125122,0.3890823423862457,0.040321651846170425,0.05516977608203888,0.1604234129190445,0.03471314162015915,0.09509144723415375,0.353950560092926,0.22075890004634857,-0.24415883421897888,-0.5173941850662231,0.3040006458759308,-0.14594800770282745,-0.4645863175392151,-0.4999856948852539,-0.13200697302818298,169.85428151518394
1964,0.45609742403030396,0.4447653293609619,-0.21262697875499725,-0.061874013394117355,0.280338853597641,0.35872682929039,0.12278878688812256,-0.26263660192489624,-0.6016433835029602,-0.48648083209991455,-0.7248730063438416,-0.4905742406845093,0.055415451526641846,0.652193009853363,1.0380096435546875,-0.1271611601114273,0.11513513326644897,0.11640089005231857,0.5608630180358887,0.42794269323349,202.21434886169752
1965,-0.23486819863319397,-0.528675377368927,-0.6506290435791016,-0.28813987970352173,-0.5974349975585938,-0.3063795268535614,-0.828687846660614,-0.5061272978782654,-0.4240720868110657,-0.3547782897949219,0.44315305352211,-0.05986812338232994,-0.021383821964263916,-0.2821948528289795,-0.6424105763435364,-0.44968193769454956,-0.27926212549209595,-0.5462123155593872,-0.23571035265922546,-0.43497344851493835,148.24697475631936
1966,0.03334171697497368,0.4656371474266052,0.7729867100715637,0.45235475897789,0.1102801114320755,0.44707560539245605,-0.1862974911928177,0.4396038055419922,-0.16714340448379517,0.0720679983496666,-0.0038239406421780586,0.7118729948997498,1.235134243965149,1.0641093254089355,1.3597567081451416,-0.19381733238697052,-0.2475995272397995,-0.0729205310344696,0.14817529916763306,-0.032524265348911285,207.12415746470782
1967,0.5568946599960327,0.1174151748418808,-0.5206220149993896,-0.5332128405570984,-0.46274638175964355,0.7679926753044128,0.06368384510278702,0.27417710423469543,-0.09432712942361832,0.04349672049283981,-0.20580002665519714,-0.7061542868614197,-0.4729032516479492,-0.3760124444961548,-0.43221521377563477,-0.15181399881839752,-0.3580407202243805,-0.5141331553459167,-0.47612902522087097,-0.40116453170776367,168.68717093964153
1968,-0.5607824921607971,-0.6602998971939087,-1.0821073055267334,-1.0888409614562988,-0.9149793982505798,0.7000594139099121,0.3774215281009674,0.21915988624095917,-0.06715603172779083,0.11323494464159012,-0.3738703429698944,-0.35600683093070984,-0.6478043794631958,-0.8072555065155029,-0.6239578723907471,-0.41082102060317993,-0.3915727138519287,-0.3468562960624695,-0.4173237383365631,-0.45267730951309204,168.77809999493212
